user_id,total_session_count,total_category_browse_count,added_to_cart,cart_value,search_count,days_active_last_7,event_count
QB120131,4,2,yes,201.49,3,1,12
QB120136,2,7,no,0.0,5,4,17
QB120152,17,11,no,0.0,9,5,34
QB120154,15,8,yes,394.37,4,7,31
QB120155,9,7,no,0.0,5,4,33
QB120163,7,5,yes,178.2,3,2,34
QB120170,8,7,yes,141.71,6,7,73
QB120181,2,1,yes,206.39,1,2,13
QB120182,18,14,yes,158.58,9,5,61
QB120189,2,1,no,0.0,2,1,5
QB120194,1,0,no,0.0,2,1,2
QB120198,3,5,yes,550.87,1,4,24
QB120199,5,3,yes,353.58,2,3,26
QB120201,1,0,no,0.0,0,1,1
QB120205,4,6,yes,250.63,1,4,11
QB120216,3,3,yes,194.41,1,2,12
QB120222,9,4,yes,524.53,7,6,55
QB120224,14,6,yes,290.47,7,6,26
QB120241,1,1,no,0.0,0,1,1
QB120246,9,3,no,0.0,5,4,15
QB120249,3,2,yes,295.25,3,2,5
QB120251,8,2,no,0.0,2,3,32
QB120252,1,0,no,0.0,1,1,4
QB120257,1,0,no,0.0,0,1,5
QB120258,8,7,yes,227.08,7,6,41
QB120266,1,0,yes,266.49,1,1,7
QB120268,7,3,yes,219.09,3,4,25
QB120269,4,5,yes,210.82,3,2,12
QB120280,2,1,no,0.0,1,1,7
QB120281,3,3,yes,254.47,3,4,25
QB120284,5,7,yes,144.51,4,2,16
QB120287,12,14,yes,253.01,8,7,55
QB120291,7,6,no,0.0,3,4,37
QB120294,1,1,no,0.0,2,1,7
QB120301,2,2,no,0.0,3,2,6
QB120303,3,3,no,0.0,2,2,6
QB120304,12,11,yes,354.51,4,5,79
QB120310,2,2,no,0.0,1,2,9
QB120312,3,2,no,0.0,2,2,6
QB120314,2,0,no,0.0,2,1,3
QB120321,3,5,yes,269.07,4,3,10
QB120328,2,1,no,0.0,1,1,5
QB120329,6,3,yes,366.0,5,2,16
QB120331,2,2,yes,289.33,2,2,3
QB120336,4,2,no,0.0,1,4,18
QB120342,5,4,yes,383.96,4,4,16
QB120348,4,3,no,0.0,2,2,10
QB120349,1,1,no,0.0,1,1,5
QB120350,2,3,no,0.0,2,1,13
QB120355,14,10,yes,380.16,5,7,68
QB120356,4,2,no,0.0,3,4,14
QB120360,6,8,yes,291.53,9,7,23
QB120364,3,3,no,0.0,3,1,9
QB120366,3,6,yes,302.02,1,3,26
QB120367,8,4,no,0.0,4,4,27
QB120370,2,5,no,0.0,4,3,31
QB120379,2,1,no,0.0,2,1,5
QB120381,2,0,no,0.0,1,1,4
QB120385,1,1,no,0.0,0,1,12
QB120386,5,11,yes,256.26,3,6,53
QB120392,2,2,yes,179.04,1,2,14
QB120397,1,1,no,0.0,1,1,4
QB120399,13,13,yes,211.14,9,4,55
QB120406,7,7,no,0.0,1,2,31
QB120411,4,2,yes,101.29,3,1,14
QB120416,6,7,no,0.0,3,4,23
QB120419,19,10,yes,205.45,8,7,30
QB120420,2,0,no,0.0,2,1,3
QB120434,8,10,no,0.0,5,5,70
QB120436,10,6,yes,100.38,3,7,58
QB120440,4,2,yes,140.11,5,4,12
QB120444,2,6,no,0.0,4,4,25
QB120448,2,0,no,0.0,1,1,5
QB120449,2,2,yes,239.92,3,2,8
QB120450,1,1,no,0.0,2,2,5
QB120453,8,5,no,0.0,5,2,11
QB120456,1,1,yes,374.03,1,2,11
QB120461,9,2,yes,312.4,1,3,20
QB120463,2,0,no,0.0,1,1,7
QB120478,7,2,yes,228.23,3,3,32
QB120479,4,2,no,0.0,2,2,11
QB120485,19,7,yes,364.79,8,4,67
QB120490,1,3,yes,116.18,0,2,7
QB120495,12,12,yes,322.03,5,6,62
QB120497,13,11,yes,495.78,6,7,60
QB120498,2,2,no,0.0,1,1,6
QB120502,2,0,no,0.0,1,1,2
QB120504,3,2,yes,256.36,2,2,10
QB120506,2,0,no,0.0,1,1,4
QB120515,2,2,yes,356.78,1,2,9
QB120520,4,5,no,0.0,4,2,23
QB120527,1,3,yes,273.01,0,2,7
QB120530,1,2,no,0.0,3,1,14
QB120533,2,3,yes,309.9,2,2,9
QB120538,4,2,no,0.0,2,2,13
QB120539,8,11,yes,488.13,6,7,79
QB120540,1,2,no,0.0,1,2,13
QB120541,2,0,no,0.0,0,1,2
QB120543,8,3,no,0.0,5,3,34
QB120546,1,1,yes,214.05,1,1,5
QB120547,1,1,no,0.0,0,1,6
QB120549,4,1,no,0.0,3,2,6
QB120555,3,3,yes,317.75,1,1,11
QB120556,9,7,no,0.0,1,2,11
QB120557,12,14,yes,136.89,3,5,39
QB120559,1,1,no,0.0,1,1,7
QB120569,5,5,yes,196.49,8,4,64
QB120570,9,4,no,0.0,4,4,8
QB120571,4,1,yes,262.37,1,1,5
QB120573,1,2,no,0.0,0,1,5
QB120575,8,10,yes,145.4,9,5,62
QB120581,4,2,no,0.0,2,1,9
QB120584,9,14,yes,297.2,10,4,21
QB120585,4,3,no,0.0,1,2,12
QB120588,1,1,no,0.0,3,2,11
QB120590,6,7,no,0.0,3,4,12
QB120593,9,7,yes,345.84,6,7,65
QB120605,16,10,no,0.0,7,6,49
QB120607,2,1,no,0.0,3,1,14
QB120618,13,13,yes,290.44,11,5,54
QB120642,2,1,yes,163.4,2,2,14
QB120651,3,7,yes,244.81,1,4,22
QB120652,10,5,yes,370.45,11,6,32
QB120653,6,5,no,0.0,1,2,26
QB120660,7,5,yes,153.91,10,5,54
QB120668,3,2,no,0.0,2,1,6
QB120671,4,1,no,0.0,1,2,10
QB120673,7,4,yes,385.43,1,2,14
QB120677,2,1,no,0.0,1,1,4
QB120682,17,10,yes,155.15,10,7,56
QB120686,1,1,no,0.0,2,1,6
QB120695,6,7,no,0.0,5,4,17
QB120696,1,0,no,0.0,0,1,6
QB120702,2,2,no,0.0,0,2,14
QB120703,12,9,yes,144.69,3,7,53
QB120707,4,3,no,0.0,1,1,6
QB120710,1,0,yes,283.11,0,1,4
QB120719,7,3,no,0.0,4,2,12
QB120725,3,3,no,0.0,0,2,5
QB120726,5,5,yes,122.69,5,4,15
QB120728,1,1,no,0.0,0,1,6
QB120729,4,1,yes,232.23,2,2,4
QB120734,4,1,no,0.0,1,2,6
QB120739,13,5,yes,162.78,8,5,30
QB120744,1,1,no,0.0,2,1,6
QB120747,2,0,no,0.0,0,1,7
QB120749,3,2,no,0.0,2,1,14
QB120753,2,1,no,0.0,3,2,8
QB120758,3,3,yes,311.03,2,4,29
QB120764,2,7,yes,363.96,3,2,26
QB120765,7,7,yes,647.27,1,3,22
QB120769,6,3,yes,196.19,2,4,20
QB120770,16,14,yes,76.15,9,5,61
QB120772,4,2,no,0.0,0,1,3
QB120775,2,0,no,0.0,0,1,4
QB120783,3,5,yes,143.56,2,4,31
QB120789,2,1,no,0.0,1,1,6
QB120790,11,8,yes,224.16,7,5,66
QB120792,2,2,no,0.0,2,2,4
QB120798,4,7,yes,293.84,4,4,32
QB120805,18,8,no,0.0,4,4,28
QB120807,1,1,no,0.0,1,1,5
QB120809,2,3,yes,64.9,1,1,12
QB120813,11,10,yes,496.67,9,6,55
QB120814,3,3,no,0.0,0,1,6
QB120817,2,5,yes,173.2,4,2,11
QB120819,8,3,no,0.0,5,3,30
QB120834,2,0,yes,236.25,1,1,7
QB120850,5,10,no,0.0,4,7,78
QB120853,11,10,no,0.0,3,4,62
QB120857,6,3,no,0.0,3,2,13
QB120865,3,4,yes,232.7,4,2,19
QB120868,2,0,no,0.0,1,1,4
QB120869,18,5,yes,131.24,9,4,42
QB120873,3,2,no,0.0,2,1,11
QB120881,5,5,yes,97.28,4,4,16
QB120889,7,10,yes,337.82,7,7,46
QB120898,9,4,no,0.0,5,2,24
QB120900,7,2,yes,503.96,5,4,24
QB120906,3,3,no,0.0,0,2,5
QB120907,2,3,no,0.0,2,2,3
QB120918,3,2,no,0.0,4,3,15
QB120920,1,1,no,0.0,1,1,3
QB120921,8,3,no,0.0,5,4,26
QB120924,2,4,no,0.0,3,2,20
QB120928,2,3,no,0.0,3,1,11
QB120929,1,3,no,0.0,2,1,12
QB120940,9,2,no,0.0,5,2,10
QB120945,17,7,yes,282.29,5,6,25
QB120947,2,0,yes,223.96,1,1,2
QB120959,9,3,no,0.0,3,3,20
QB120963,5,5,yes,376.99,10,7,77
QB120966,15,12,yes,211.97,5,4,35
QB120969,5,5,no,0.0,1,4,8
QB120975,3,4,yes,175.31,4,3,20
QB120976,12,10,no,0.0,3,6,30
QB120988,4,1,yes,399.27,0,1,8
QB120989,1,2,no,0.0,1,1,5
QB120993,3,3,yes,388.62,0,1,13
QB120994,2,3,no,0.0,1,1,5
QB120996,1,3,no,0.0,2,1,12
QB121000,2,7,no,0.0,3,3,13
QB121003,2,2,no,0.0,3,2,10
QB121005,9,7,no,0.0,3,2,29
QB121010,1,1,no,0.0,1,1,3
QB121012,3,4,no,0.0,5,3,28
QB121014,6,9,no,0.0,3,5,42
QB121018,2,2,no,0.0,2,4,24
QB121026,2,1,no,0.0,1,1,3
QB121027,16,8,yes,225.41,9,6,74
QB121032,1,3,yes,197.47,3,1,7
QB121036,6,7,no,0.0,2,4,32
QB121053,7,2,no,0.0,2,2,11
QB121059,2,1,no,0.0,0,1,3
QB121061,3,1,yes,218.57,1,1,14
QB121082,16,7,yes,120.03,6,6,50
QB121085,2,3,no,0.0,3,2,6
QB121089,2,0,no,0.0,0,1,2
QB121090,8,3,yes,280.72,4,2,14
QB121092,1,1,no,0.0,0,1,1
QB121096,3,2,yes,246.0,3,4,10
QB121099,1,2,yes,408.12,3,1,9
QB121106,2,2,yes,239.56,0,1,3
QB121109,2,1,no,0.0,3,1,13
QB121114,5,2,no,0.0,5,2,16
QB121125,2,0,yes,347.75,0,1,5
QB121127,2,2,yes,197.83,1,4,22
QB121134,9,7,yes,97.32,7,6,63
QB121137,1,0,no,0.0,1,1,4
QB121138,3,3,yes,379.64,4,4,21
QB121140,1,3,yes,305.96,0,2,7
QB121142,6,2,no,0.0,1,2,29
QB121148,2,2,no,0.0,0,1,5
QB121155,16,5,yes,341.87,7,6,70
QB121161,8,7,yes,697.7,3,4,30
QB121162,2,3,no,0.0,5,2,25
QB121172,1,2,no,0.0,2,1,10
QB121173,1,0,no,0.0,1,1,4
QB121174,7,5,yes,629.22,5,2,28
QB121179,5,6,no,0.0,4,4,18
QB121183,8,6,yes,622.72,6,7,76
QB121185,13,10,yes,125.04,3,5,62
QB121186,5,3,yes,377.96,2,4,24
QB121187,6,10,yes,204.97,10,6,41
QB121188,2,0,no,0.0,0,1,6
QB121203,8,6,no,0.0,1,3,11
QB121209,1,1,no,0.0,1,1,4
QB121213,3,1,no,0.0,0,2,8
QB121214,2,1,no,0.0,0,1,6
QB121231,3,2,no,0.0,3,2,5
QB121232,9,4,no,0.0,2,2,12
QB121241,8,14,yes,237.41,10,5,39
QB121247,4,1,no,0.0,0,1,14
QB121248,11,10,yes,587.45,5,5,26
QB121252,1,1,yes,144.83,3,1,12
QB121253,7,9,yes,155.66,7,5,33
QB121264,3,3,no,0.0,3,1,6
QB121266,4,2,no,0.0,0,2,3
QB121272,4,3,yes,222.96,2,1,13
QB121276,9,5,yes,448.77,3,3,15
QB121282,1,0,no,0.0,2,1,7
QB121284,16,14,yes,165.95,10,4,24
QB121289,7,4,yes,399.74,1,4,20
QB121293,13,6,yes,204.68,6,5,40
QB121294,1,1,no,0.0,2,1,6
QB121300,1,2,yes,325.68,0,1,6
QB121302,2,1,yes,539.38,0,1,5
QB121306,12,4,yes,423.95,6,6,53
QB121311,16,10,yes,168.23,10,7,45
QB121314,9,13,no,0.0,7,4,43
QB121315,2,1,no,0.0,0,2,11
QB121317,1,1,no,0.0,0,1,5
QB121327,8,7,yes,122.69,4,3,31
QB121330,2,1,no,0.0,0,1,5
QB121332,2,2,no,0.0,1,1,8
QB121336,3,1,yes,257.13,2,2,14
QB121340,6,5,yes,190.49,3,5,57
QB121343,9,6,no,0.0,3,2,21
QB121344,7,3,yes,218.48,1,2,22
QB121356,7,9,yes,329.77,11,7,62
QB121358,18,6,yes,174.97,4,6,43
QB121363,4,6,yes,575.09,2,4,26
QB121365,14,5,yes,164.63,6,4,61
QB121367,1,2,no,0.0,2,1,9
QB121372,7,7,no,0.0,1,3,19
QB121377,9,4,yes,279.84,2,3,32
QB121382,1,2,yes,496.92,3,2,9
QB121390,2,0,no,0.0,1,1,7
QB121394,1,0,no,0.0,0,1,5
QB121396,2,1,yes,312.05,2,2,8
QB121397,3,1,yes,837.67,0,1,5
QB121401,1,3,no,0.0,0,1,6
QB121406,1,0,no,0.0,1,1,5
QB121414,1,1,no,0.0,0,1,5
QB121417,8,8,no,0.0,11,7,33
QB121419,3,3,no,0.0,2,3,26
QB121420,18,5,no,0.0,6,6,45
QB121422,11,13,yes,298.28,10,5,32
QB121423,8,4,yes,188.95,3,5,65
QB121426,10,9,yes,144.66,6,6,73
QB121427,1,1,no,0.0,0,2,5
QB121431,3,1,no,0.0,3,1,3
QB121433,3,5,no,0.0,3,4,33
QB121434,2,3,yes,732.92,1,2,14
QB121444,12,13,yes,161.64,8,4,33
QB121446,7,4,no,0.0,5,3,18
QB121447,8,7,no,0.0,1,3,21
QB121450,2,2,no,0.0,3,1,6
QB121454,5,9,yes,412.64,7,6,46
QB121457,1,2,no,0.0,3,2,7
QB121462,8,4,no,0.0,3,4,33
QB121463,3,3,no,0.0,1,1,7
QB121464,3,3,no,0.0,2,2,9
QB121465,4,3,no,0.0,1,2,9
QB121471,4,2,no,0.0,3,2,9
QB121472,2,4,no,0.0,2,2,18
QB121474,1,1,no,0.0,0,1,3
QB121476,2,1,no,0.0,2,1,12
QB121481,4,1,yes,502.46,1,2,11
QB121490,4,2,no,0.0,2,2,14
QB121492,3,6,no,0.0,1,3,19
QB121494,1,1,no,0.0,1,1,4
QB121495,4,3,no,0.0,3,2,9
QB121507,2,2,no,0.0,1,2,13
QB121508,1,0,no,0.0,1,1,7
QB121511,3,1,no,0.0,2,2,10
QB121521,2,3,yes,297.21,1,2,3
QB121523,3,1,no,0.0,1,1,14
QB121524,1,3,no,0.0,0,1,12
QB121528,19,9,yes,274.4,7,6,37
QB121532,4,1,yes,232.93,0,2,14
QB121536,1,3,no,0.0,2,2,8
QB121538,4,4,yes,344.44,5,3,29
QB121539,1,2,yes,274.06,0,2,6
QB121547,2,1,no,0.0,1,2,6
QB121553,4,1,yes,301.23,3,1,8
QB121558,1,2,no,0.0,3,2,6
QB121561,17,5,no,0.0,3,6,56
QB121564,1,2,yes,375.0,1,2,8
QB121565,1,2,no,0.0,3,2,10
QB121566,2,0,no,0.0,0,1,5
QB121571,3,1,no,0.0,0,2,6
QB121574,14,4,yes,140.74,3,6,23
QB121575,8,13,yes,198.79,7,7,72
QB121578,12,8,yes,328.79,4,6,51
QB121579,4,2,yes,234.4,0,1,4
QB121587,3,3,yes,718.15,1,1,10
QB121588,10,4,yes,692.43,7,7,64
QB121597,9,4,no,0.0,2,2,11
QB121601,2,3,yes,501.99,3,1,14
QB121611,1,0,no,0.0,1,1,2
QB121613,7,7,yes,148.74,3,3,33
QB121617,1,0,no,0.0,2,1,5
QB121619,14,5,yes,304.58,6,4,31
QB121620,7,7,no,0.0,4,4,34
QB121628,1,1,no,0.0,3,1,3
QB121630,11,12,no,0.0,8,6,36
QB121632,2,5,yes,127.87,5,3,30
QB121633,1,1,no,0.0,2,1,5
QB121636,4,3,yes,79.24,0,2,7
QB121637,2,1,yes,284.88,0,1,3
QB121640,1,1,yes,254.73,1,2,3
QB121641,6,7,yes,162.22,3,2,11
QB121642,1,3,no,0.0,1,1,3
QB121645,3,7,no,0.0,3,3,19
QB121650,7,4,yes,1284.58,6,4,71
QB121651,3,3,yes,277.86,3,3,9
QB121659,4,3,yes,257.22,1,2,12
QB121660,1,0,no,0.0,1,1,6
QB121663,8,4,no,0.0,5,2,18
QB121664,4,5,yes,463.37,5,3,16
QB121669,4,2,yes,82.31,3,2,9
QB121671,2,3,no,0.0,2,1,8
QB121675,11,11,yes,213.77,10,7,20
QB121685,5,4,yes,147.65,3,4,9
QB121691,11,4,yes,119.41,4,5,59
QB121695,10,5,yes,292.84,5,5,72
QB121700,19,4,yes,163.11,9,7,60
QB121704,2,3,no,0.0,3,1,13
QB121708,3,2,yes,445.68,5,2,26
QB121723,1,1,no,0.0,1,1,3
QB121730,5,3,no,0.0,4,2,25
QB121742,2,3,no,0.0,3,1,11
QB121745,1,0,no,0.0,1,1,3
QB121747,3,3,yes,107.14,1,1,6
QB121749,1,2,yes,259.8,0,2,10
QB121754,1,1,yes,121.28,2,1,11
QB121755,1,1,no,0.0,1,1,4
QB121758,3,6,yes,296.14,3,2,8
QB121763,2,0,no,0.0,0,1,6
QB121764,5,7,yes,124.44,5,4,27
QB121766,8,3,yes,199.4,1,4,24
QB121776,4,3,yes,340.27,1,4,12
QB121783,8,5,no,0.0,1,2,29
QB121784,4,1,yes,326.92,2,1,7
QB121785,8,4,no,0.0,4,2,24
QB121788,3,2,no,0.0,3,2,7
QB121789,1,3,no,0.0,1,2,13
QB121790,2,2,yes,94.56,1,2,11
QB121791,1,2,yes,185.79,2,2,12
QB121793,1,3,yes,396.86,3,2,14
QB121796,2,2,no,0.0,1,2,6
QB121799,15,9,no,0.0,6,5,72
QB121800,2,2,no,0.0,3,2,14
QB121815,2,3,yes,530.19,2,4,29
QB121817,6,10,yes,245.45,6,6,28
QB121820,2,3,yes,304.66,3,1,13
QB121824,6,6,yes,275.82,2,3,26
QB121830,1,3,no,0.0,1,1,10
QB121832,2,3,yes,190.92,3,2,32
QB121834,1,0,no,0.0,1,1,6
QB121841,8,11,yes,369.06,9,6,31
QB121842,4,3,no,0.0,1,2,8
QB121844,11,7,no,0.0,7,7,72
QB121845,4,1,no,0.0,0,2,3
QB121850,6,7,no,0.0,5,2,24
QB121851,3,7,no,0.0,3,3,34
QB121853,19,13,yes,192.14,11,5,68
QB121854,7,7,yes,166.75,6,5,45
QB121866,3,2,no,0.0,3,2,13
QB121867,3,2,yes,252.36,3,1,10
QB121872,1,1,no,0.0,1,1,2
QB121881,2,1,no,0.0,1,1,4
QB121883,3,5,no,0.0,2,2,30
QB121885,17,9,yes,277.93,5,5,46
QB121890,11,5,yes,342.38,8,6,41
QB121894,4,2,no,0.0,2,1,3
QB121897,4,5,yes,212.98,5,4,18
QB121898,6,9,yes,294.59,3,6,78
QB121903,3,3,yes,519.03,2,2,9
QB121907,16,14,no,0.0,5,6,75
QB121911,9,7,yes,202.47,5,2,19
QB121916,10,5,no,0.0,7,5,60
QB121919,3,1,no,0.0,2,1,11
QB121920,2,0,no,0.0,0,1,6
QB121921,11,6,no,0.0,4,5,33
QB121937,5,6,yes,143.75,4,2,15
QB121938,4,5,yes,119.81,4,3,15
QB121939,6,10,yes,623.69,6,6,67
QB121943,2,1,no,0.0,0,2,11
QB121944,3,1,no,0.0,1,2,3
QB121949,3,1,yes,432.17,2,2,10
QB121951,1,3,no,0.0,0,2,4
QB121960,7,2,yes,228.79,3,4,28
QB121964,1,0,no,0.0,1,1,1
QB121965,7,2,yes,245.21,2,4,32
QB121973,9,5,yes,218.17,3,3,18
QB121976,4,2,no,0.0,3,1,14
QB121979,1,1,no,0.0,1,1,4
QB121981,2,0,no,0.0,0,1,4
QB121982,7,4,yes,262.23,1,4,12
QB121984,1,1,no,0.0,1,1,2
QB121987,2,0,no,0.0,0,1,1
QB121989,12,6,yes,491.9,5,7,41
QB121991,3,2,no,0.0,1,1,5
QB121995,4,2,no,0.0,2,1,14
QB121999,7,8,yes,158.3,6,4,55
QB122002,8,6,yes,464.24,8,7,67
QB122003,8,5,yes,95.56,5,3,13
QB122005,5,5,yes,348.74,1,3,29
QB122018,3,2,no,0.0,3,2,10
QB122019,18,7,yes,330.06,6,7,30
QB122020,12,6,yes,198.81,10,4,79
QB122025,2,1,no,0.0,2,2,3
QB122026,9,6,yes,157.36,4,2,8
QB122029,2,1,no,0.0,1,1,7
QB122032,1,1,no,0.0,3,2,5
QB122037,8,7,yes,286.33,3,2,11
QB122041,5,3,no,0.0,5,3,28
QB122043,5,3,no,0.0,1,4,14
QB122044,5,2,no,0.0,2,2,10
QB122047,7,5,no,0.0,2,2,33
QB122052,3,3,no,0.0,3,2,6
QB122056,2,0,no,0.0,0,1,5
QB122060,5,2,yes,170.81,4,4,14
QB122075,2,0,no,0.0,0,1,7
QB122078,2,1,no,0.0,1,1,2
QB122079,2,0,no,0.0,0,1,5
QB122083,2,3,no,0.0,1,1,12
QB122088,4,3,no,0.0,0,1,13
QB122089,14,12,yes,203.24,9,4,62
QB122095,1,1,no,0.0,0,1,4
QB122097,3,3,no,0.0,1,1,9
QB122098,2,3,no,0.0,1,2,8
QB122103,14,5,yes,530.75,5,4,55
QB122108,1,1,no,0.0,0,1,2
QB122117,3,3,yes,223.46,4,2,22
QB122118,2,0,no,0.0,1,1,6
QB122122,17,5,yes,86.59,8,6,45
QB122123,7,5,no,0.0,2,2,30
QB122125,14,6,no,0.0,9,4,68
QB122128,4,3,yes,132.02,0,1,5
QB122134,1,3,no,0.0,1,2,7
QB122135,2,4,yes,473.6,2,4,26
QB122136,19,10,no,0.0,7,6,53
QB122139,9,2,no,0.0,5,3,17
QB122145,9,9,yes,133.52,9,7,25
QB122149,4,4,no,0.0,1,4,14
QB122156,2,2,no,0.0,0,1,4
QB122157,4,4,yes,316.81,4,4,30
QB122160,10,12,yes,188.36,3,4,41
QB122162,3,5,yes,149.96,5,4,9
QB122167,3,5,no,0.0,3,4,11
QB122168,2,0,no,0.0,1,1,3
QB122181,10,9,yes,201.21,10,6,31
QB122184,5,3,yes,202.63,4,4,25
QB122186,1,0,no,0.0,2,1,5
QB122189,1,0,no,0.0,0,1,1
QB122191,6,2,no,0.0,3,4,20
QB122193,13,5,yes,225.71,8,6,72
QB122201,12,7,yes,156.22,10,7,79
QB122205,4,2,no,0.0,2,2,5
QB122209,8,4,yes,339.08,3,4,29
QB122215,7,2,yes,249.75,3,3,30
QB122216,19,10,yes,152.94,8,4,44
QB122218,5,6,yes,165.33,4,2,17
QB122222,17,13,yes,367.31,10,5,68
QB122231,4,6,no,0.0,2,3,24
QB122232,18,5,no,0.0,7,7,36
QB122236,4,3,yes,447.53,0,2,9
QB122237,12,8,yes,373.05,9,7,63
QB122245,8,5,yes,205.2,6,5,75
QB122253,1,1,no,0.0,2,1,7
QB122258,6,2,yes,152.36,2,3,19
QB122267,3,2,no,0.0,1,2,14
QB122268,4,7,no,0.0,4,3,24
QB122271,2,3,yes,531.2,3,2,3
QB122272,2,0,no,0.0,0,1,6
QB122273,5,4,no,0.0,3,4,25
QB122276,3,2,yes,238.62,2,2,10
QB122285,7,2,yes,299.43,3,3,19
QB122289,8,6,no,0.0,4,2,20
QB122290,3,4,no,0.0,4,2,8
QB122291,7,4,yes,264.07,5,3,29
QB122293,4,1,yes,240.3,0,2,5
QB122295,7,6,no,0.0,2,2,33
QB122297,3,3,yes,287.67,1,2,7
QB122299,1,0,yes,520.43,1,1,6
QB122305,1,3,no,0.0,2,2,12
QB122311,1,1,no,0.0,0,1,2
QB122313,1,1,no,0.0,0,2,9
QB122314,1,2,no,0.0,0,2,11
QB122322,18,6,yes,203.73,6,7,70
QB122335,4,2,no,0.0,4,3,23
QB122336,4,3,no,0.0,1,1,11
QB122337,14,6,yes,820.82,6,4,29
QB122340,2,1,yes,199.02,3,1,3
QB122345,14,12,yes,386.2,7,4,76
QB122354,1,0,no,0.0,0,1,4
QB122355,3,1,no,0.0,3,1,9
QB122357,17,11,yes,340.9,3,4,77
QB122358,4,3,yes,118.24,0,2,4
QB122366,18,7,yes,420.21,5,7,55
QB122367,1,0,no,0.0,2,1,4
QB122368,3,3,yes,241.49,1,1,14
QB122377,1,0,no,0.0,2,1,4
QB122379,1,2,no,0.0,0,1,5
QB122383,1,1,no,0.0,0,1,1
QB122384,1,1,yes,170.82,1,1,7
QB122388,8,6,no,0.0,1,3,25
QB122390,2,7,no,0.0,3,3,22
QB122394,2,3,no,0.0,3,2,12
QB122395,1,1,no,0.0,2,1,5
QB122396,4,2,yes,104.13,3,1,12
QB122400,1,1,no,0.0,3,2,12
QB122402,13,7,no,0.0,7,7,68
QB122404,2,1,no,0.0,0,1,10
QB122411,9,7,no,0.0,3,3,19
QB122417,2,4,yes,458.91,3,3,24
QB122419,1,2,no,0.0,0,1,3
QB122428,2,0,no,0.0,2,1,7
QB122434,8,12,yes,173.7,5,5,32
QB122443,1,1,no,0.0,2,2,11
QB122446,3,2,no,0.0,2,2,12
QB122450,2,1,no,0.0,1,1,5
QB122451,13,12,yes,292.34,3,7,22
QB122453,9,6,yes,169.29,5,2,19
QB122460,11,5,yes,225.3,11,7,23
QB122462,6,2,yes,143.58,3,3,12
QB122467,3,3,yes,379.73,3,1,8
QB122470,11,6,yes,232.27,11,7,71
QB122471,4,2,no,0.0,5,2,20
QB122473,6,2,no,0.0,3,2,10
QB122475,1,2,no,0.0,3,1,11
QB122484,1,1,no,0.0,1,1,7
QB122485,5,7,no,0.0,2,2,18
QB122488,3,2,yes,138.0,0,1,3
QB122489,2,3,no,0.0,2,1,6
QB122490,2,1,no,0.0,2,1,2
QB122491,3,1,no,0.0,2,2,6
QB122492,6,12,yes,597.03,3,4,20
QB122494,7,2,no,0.0,4,3,22
QB122495,1,3,no,0.0,1,1,8
QB122496,6,7,no,0.0,2,2,34
QB122498,1,1,no,0.0,0,1,7
QB122511,3,2,no,0.0,3,2,6
QB122514,3,1,no,0.0,0,2,8
QB122515,18,8,yes,406.19,5,6,49
QB122520,5,3,yes,268.12,2,4,16
QB122524,9,6,yes,336.68,2,3,26
QB122527,8,7,yes,207.34,5,2,24
QB122538,15,9,no,0.0,6,7,43
QB122546,7,3,no,0.0,2,3,16
QB122551,2,3,yes,375.85,2,1,11
QB122553,2,1,no,0.0,3,2,10
QB122559,4,2,no,0.0,1,2,5
QB122560,16,5,yes,337.4,7,6,69
QB122565,6,5,yes,257.31,3,2,24
QB122567,3,6,yes,164.93,5,3,23
QB122570,2,0,no,0.0,0,1,5
QB122572,8,5,no,0.0,2,3,12
QB122575,4,2,yes,198.04,0,2,5
QB122576,5,8,no,0.0,10,4,55
QB122577,17,8,no,0.0,5,6,56
QB122584,1,1,no,0.0,1,1,6
QB122586,12,8,yes,121.92,5,4,72
QB122588,6,5,yes,193.01,4,4,20
QB122592,9,4,yes,286.57,3,4,20
QB122595,3,3,yes,161.93,5,4,34
QB122598,6,2,yes,193.0,3,3,28
QB122610,1,1,yes,177.96,0,2,5
QB122612,17,12,no,0.0,8,5,73
QB122613,1,1,no,0.0,1,1,1
QB122618,1,0,no,0.0,1,1,4
QB122630,17,9,yes,348.25,11,4,37
QB122631,5,5,no,0.0,4,2,23
QB122633,10,5,yes,345.82,3,6,79
QB122639,2,1,no,0.0,0,1,5
QB122650,7,5,yes,114.57,9,4,37
QB122651,1,3,no,0.0,2,2,6
QB122652,2,3,no,0.0,2,2,4
QB122659,2,1,no,0.0,0,1,1
QB122660,3,3,yes,305.03,1,4,31
QB122677,3,2,yes,314.62,1,3,19
QB122678,13,12,yes,204.53,4,7,25
QB122679,9,4,no,0.0,5,3,29
QB122682,7,2,no,0.0,3,2,12
QB122685,1,2,no,0.0,1,1,7
QB122690,2,5,yes,91.48,2,3,26
QB122702,3,5,yes,261.13,4,2,19
QB122708,1,0,no,0.0,2,1,3
QB122711,2,2,yes,248.68,2,2,7
QB122718,1,1,no,0.0,1,1,7
QB122720,5,7,no,0.0,4,2,21
QB122722,5,4,no,0.0,3,3,9
QB122727,2,1,yes,296.18,1,2,7
QB122728,8,7,no,0.0,2,4,23
QB122730,2,1,yes,183.22,2,2,7
QB122735,4,6,no,0.0,4,4,9
QB122736,2,1,yes,287.27,0,2,3
