user_id,experiment_group,city,device_os,acquisition_channel,acquisition_cost,first_order_datetime,first_order_value,first_order_delivery_time_mins,first_order_discount_value,first_order_item_count,first_order_payment_method,returned_7d,second_order_datetime,second_order_value,second_order_delivery_time_mins,second_order_discount_value,second_order_item_count,second_order_status,second_order_payment_method,w2_returned,w2_order_value
EXP200752,control,Mumbai,android,organic_search,30.31,2025-04-07 06:57:18,171.22,9.4,51.37,1,debit_card,1,2025-04-10 20:19:18,326.04,13.7,0.0,8.0,Delivered,upi,0,
EXP200753,control,Delhi NCR,android,google_ads,177.57,2025-04-10 07:27:38,342.55,12.4,98.89,3,upi,0,,,,,,,,0,
EXP200754,control,Chennai,ios,app_store,9.09,2025-04-05 18:14:05,313.33,14.299999999999999,50.45,5,upi,0,,,,,,,,0,
EXP200755,control,Mumbai,ios,google_ads,140.47,2025-04-06 22:19:16,136.56,12.6,40.97,1,upi,1,2025-04-08 18:37:16,671.69,11.0,0.0,9.0,Delivered,upi,1,465.58
EXP200756,control,Hyderabad,ios,organic_search,67.43,2025-04-08 16:50:38,257.86,12.7,77.36,8,upi,1,2025-04-10 23:35:38,451.22,10.4,0.0,5.0,Delivered,upi,1,293.64
EXP200757,control,Delhi NCR,android,google_ads,174.75,2025-04-10 08:48:25,112.61,12.3,33.78,1,debit_card,0,,,,,,,,0,
EXP200758,control,Hyderabad,android,google_ads,124.89,2025-04-11 21:31:24,185.19,14.0,55.56,2,debit_card,0,,,,,,,,0,
EXP200759,control,Mumbai,android,google_ads,93.94,2025-04-10 07:06:35,275.9,16.8,65.88,3,pay_later,0,,,,,,,,0,
EXP200760,control,Bangalore,android,google_ads,118.48,2025-04-07 22:19:26,228.06,11.9,68.42,3,debit_card,1,2025-04-12 07:49:26,344.79,16.1,0.0,4.0,Delivered,credit_card,1,736.65
EXP200761,control,Bangalore,ios,meta_ads,116.48,2025-04-08 08:10:35,264.04,7.9,79.21,2,upi,1,2025-04-10 13:48:35,295.96,13.5,0.0,4.0,Delivered,upi,1,483.15
EXP200762,control,Ahmedabad,android,offline_events,158.95,2025-04-05 09:55:35,270.38,17.7,66.88,5,upi,0,,,,,,,,0,
EXP200763,control,Bangalore,android,organic_search,38.44,2025-04-05 10:56:10,127.36,17.5,38.21,1,debit_card,0,,,,,,,,0,
EXP200764,control,Bangalore,android,google_ads,89.02,2025-04-11 12:33:42,335.98,11.1,61.54,4,pay_later,0,,,,,,,,0,
EXP200765,control,Pune,android,organic_search,47.61,2025-04-09 15:51:01,240.22,13.4,49.41,2,upi,0,,,,,,,,0,
EXP200766,control,Chennai,ios,app_store,35.36,2025-04-09 21:38:07,168.26,13.2,50.48,1,upi,0,,,,,,,,0,
EXP200767,control,Delhi NCR,ios,app_store,35.27,2025-04-07 13:03:45,165.84,15.7,49.75,1,upi,0,,,,,,,,0,
EXP200768,control,Hyderabad,android,google_ads,116.04,2025-04-10 19:02:22,347.72,9.1,56.76,1,credit_card,1,2025-04-15 22:46:22,574.08,13.4,0.0,8.0,Delivered,upi,0,
EXP200769,control,Mumbai,android,organic_search,24.07,2025-04-07 07:58:57,177.72,8.6,53.32,4,debit_card,1,2025-04-11 10:04:57,393.18,11.700000000000001,0.0,3.0,Delivered,pay_later,0,
EXP200770,control,Delhi NCR,android,influencer,120.92,2025-04-08 08:12:26,244.4,11.3,49.45,1,upi,1,2025-04-10 14:53:26,318.07,11.3,0.0,2.0,Delivered,cod,1,232.97
EXP200771,control,Delhi NCR,android,meta_ads,105.51,2025-04-09 06:08:40,216.49,9.8,61.32,1,credit_card,0,,,,,,,,0,
EXP200772,control,Bangalore,android,meta_ads,166.39,2025-04-05 17:05:38,137.32,10.7,41.2,1,upi,0,,,,,,,,0,
EXP200773,control,Chennai,android,meta_ads,95.04,2025-04-10 18:40:17,213.64,24.400000000000002,64.09,1,debit_card,0,,,,,,,,0,
EXP200774,control,Delhi NCR,android,meta_ads,137.24,2025-04-11 10:26:57,236.23,21.5,52.66,6,cod,1,2025-04-16 22:07:57,276.8,20.1,0.0,2.0,Delivered,pay_later,0,
EXP200775,control,Delhi NCR,ios,app_store,33.21,2025-04-10 18:14:38,167.36,21.599999999999998,50.21,2,debit_card,1,2025-04-13 21:22:38,519.95,13.1,27.02,5.0,Delivered,upi,0,
EXP200776,control,Bangalore,android,app_store,17.72,2025-04-07 10:46:49,232.37,17.5,46.0,3,credit_card,1,2025-04-11 22:03:49,410.0,12.0,0.0,6.0,Delivered,cod,1,627.85
EXP200777,control,Chennai,ios,google_ads,137.74,2025-04-05 15:31:59,96.42,16.4,28.93,1,debit_card,0,,,,,,,,0,
EXP200778,control,Delhi NCR,android,meta_ads,149.71,2025-04-09 07:47:23,337.67,12.6,55.63,3,upi,1,2025-04-11 12:39:23,332.62,13.5,0.0,10.0,Delivered,upi,1,549.73
EXP200779,control,Ahmedabad,ios,referral,78.2,2025-04-06 22:05:06,375.73,19.1,93.17,3,cod,1,2025-04-09 08:28:06,169.88,21.0,0.0,1.0,Delivered,pay_later,1,605.04
EXP200780,control,Bangalore,android,offline_events,187.91,2025-04-06 10:46:59,691.5,15.600000000000001,53.83,8,upi,0,,,,,,,,0,
EXP200781,control,Delhi NCR,android,app_store,19.74,2025-04-09 12:30:36,202.49,8.7,60.75,2,upi,1,2025-04-13 19:44:36,309.94,15.899999999999999,0.0,9.0,Delivered,debit_card,0,
EXP200782,control,Mumbai,ios,google_ads,65.02,2025-04-09 08:10:49,468.86,19.9,51.44,3,debit_card,0,,,,,,,,0,
EXP200783,control,Mumbai,ios,referral,87.46,2025-04-11 19:29:31,87.97,19.9,26.39,1,debit_card,0,,,,,,,,0,
EXP200784,control,Kolkata,android,referral,63.26,2025-04-10 11:05:17,243.32,16.5,73.0,4,upi,0,,,,,,,,0,
EXP200785,control,Bangalore,android,referral,87.54,2025-04-09 10:31:20,194.59,14.0,58.38,1,cod,1,2025-04-10 16:20:20,235.28,8.9,0.0,4.0,Delivered,upi,0,
EXP200786,control,Bangalore,android,meta_ads,90.94,2025-04-06 14:27:55,94.68,13.4,28.4,2,upi,1,2025-04-11 20:40:55,229.49,17.8,13.53,4.0,Delivered,debit_card,1,492.02
EXP200787,control,Ahmedabad,android,google_ads,168.38,2025-04-09 20:54:49,276.6,18.6,53.7,1,debit_card,0,,,,,,,,0,
EXP200788,control,Bangalore,android,meta_ads,82.52,2025-04-08 14:52:19,87.49,14.8,26.25,1,upi,0,,,,,,,,0,
EXP200789,control,Mumbai,android,organic_search,9.65,2025-04-11 11:13:16,117.16,13.9,35.15,2,upi,1,2025-04-12 19:22:16,245.33,7.0,0.0,5.0,Delivered,upi,0,
EXP200790,control,Chennai,ios,offline_events,308.3,2025-04-11 18:53:45,315.43,18.4,83.38,2,upi,0,,,,,,,,0,
EXP200791,control,Delhi NCR,ios,app_store,20.66,2025-04-07 11:33:43,153.27,17.6,45.98,1,debit_card,1,2025-04-08 21:11:43,316.08,17.6,0.0,5.0,Delivered,cod,1,375.2
EXP200792,control,Delhi NCR,android,google_ads,177.29,2025-04-11 16:48:49,310.79,12.2,78.14,4,credit_card,1,2025-04-17 01:37:49,392.14,17.0,0.0,3.0,Delivered,upi,1,240.15
EXP200793,control,Pune,android,organic_search,40.45,2025-04-05 15:54:37,188.75,15.3,56.62,1,upi,0,,,,,,,,0,
EXP200794,control,Chennai,android,app_store,34.38,2025-04-07 10:39:05,244.63,19.3,49.58,1,upi,0,,,,,,,,0,
EXP200795,control,Bangalore,android,referral,82.35,2025-04-09 09:43:43,502.96,11.2,67.2,3,credit_card,1,2025-04-16 16:25:43,220.03,14.7,0.0,3.0,Delivered,debit_card,1,359.24
EXP200796,control,Hyderabad,android,meta_ads,111.5,2025-04-10 07:28:42,473.24,15.4,77.04,7,pay_later,0,,,,,,,,0,
EXP200797,control,Hyderabad,android,meta_ads,70.37,2025-04-05 12:45:49,107.31,14.1,32.19,3,pay_later,0,,,,,,,,0,
EXP200798,control,Delhi NCR,android,influencer,145.59,2025-04-09 11:05:00,125.16,8.9,37.55,1,cod,0,,,,,,,,0,
EXP200799,control,Bangalore,android,meta_ads,67.71,2025-04-05 10:08:25,84.81,9.6,25.44,1,credit_card,0,,,,,,,,0,
EXP200800,control,Hyderabad,android,google_ads,70.62,2025-04-05 17:17:52,231.88,13.7,62.97,1,debit_card,0,,,,,,,,0,
EXP200801,control,Chennai,android,meta_ads,164.24,2025-04-09 18:39:36,320.56,16.7,86.73,2,upi,1,2025-04-10 22:54:36,306.21,17.6,0.0,3.0,Delivered,upi,1,302.02
EXP200802,control,Bangalore,android,meta_ads,88.58,2025-04-06 19:16:47,360.78,14.8,95.8,2,upi,1,2025-04-12 07:38:47,281.32,15.9,0.0,3.0,Delivered,cod,0,
EXP200803,control,Delhi NCR,ios,meta_ads,117.46,2025-04-09 20:07:26,152.52,15.5,45.76,1,upi,0,,,,,,,,0,
EXP200804,control,Mumbai,android,organic_search,34.72,2025-04-10 19:00:22,221.13,15.5,66.34,4,cod,0,,,,,,,,0,
EXP200805,control,Chennai,android,meta_ads,105.74,2025-04-08 20:17:12,203.86,24.0,43.9,3,credit_card,1,2025-04-14 13:32:12,456.84,18.3,0.0,2.0,Delivered,cod,0,
EXP200806,control,Delhi NCR,android,google_ads,131.96,2025-04-09 20:27:34,301.35,18.5,90.41,4,credit_card,0,,,,,,,,0,
EXP200807,control,Mumbai,android,google_ads,140.51,2025-04-05 22:08:11,200.25,10.9,60.07,3,upi,0,,,,,,,,1,164.09
EXP200808,control,Bangalore,android,influencer,153.48,2025-04-10 10:11:48,352.01,17.3,42.85,6,pay_later,1,2025-04-16 13:59:48,305.39,12.9,0.0,6.0,Delivered,credit_card,1,983.43
EXP200809,control,Mumbai,ios,meta_ads,55.12,2025-04-10 22:57:28,391.49,11.6,95.59,1,credit_card,0,,,,,,,,0,
EXP200810,control,Bangalore,ios,meta_ads,62.9,2025-04-08 13:14:31,443.49,12.2,71.54,6,upi,0,,,,,,,,1,481.93
EXP200811,control,Chennai,ios,google_ads,113.86,2025-04-05 11:51:39,225.92,18.8,62.27,2,upi,0,,,,,,,,0,
EXP200812,control,Pune,android,app_store,42.3,2025-04-08 07:49:52,256.6,11.7,76.98,2,upi,0,,,,,,,,0,
EXP200813,control,Hyderabad,android,meta_ads,93.64,2025-04-07 08:24:20,283.66,16.7,65.91,2,cod,1,2025-04-09 12:41:20,361.55,8.7,0.0,8.0,Delivered,upi,1,275.59
EXP200814,control,Ahmedabad,android,referral,57.43,2025-04-06 19:49:33,116.26,18.4,34.88,2,credit_card,1,2025-04-09 05:32:33,457.21,22.6,0.0,5.0,Delivered,upi,1,353.91
EXP200815,control,Chennai,android,meta_ads,154.69,2025-04-08 17:16:12,184.36,16.9,54.96,2,debit_card,0,,,,,,,,0,
EXP200816,control,Hyderabad,android,influencer,191.12,2025-04-06 07:59:31,184.03,8.9,49.21,1,pay_later,0,,,,,,,,0,
EXP200817,control,Ahmedabad,ios,organic_search,32.81,2025-04-05 21:22:05,136.72,14.7,41.02,3,upi,1,2025-04-10 18:51:05,245.45,18.7,0.0,2.0,Delivered,cod,0,
EXP200818,control,Pune,android,referral,70.33,2025-04-07 17:00:14,233.21,12.2,50.38,1,cod,1,2025-04-11 02:44:14,387.84,14.100000000000001,0.0,5.0,Delivered,upi,0,
EXP200819,control,Kolkata,android,google_ads,119.1,2025-04-08 20:56:54,102.78,23.0,30.83,2,credit_card,0,,,,,,,,0,
EXP200820,control,Hyderabad,ios,meta_ads,45.74,2025-04-06 11:20:41,306.35,15.0,76.62,2,credit_card,1,2025-04-09 20:09:41,372.75,11.6,0.0,1.0,Delivered,debit_card,0,
EXP200821,control,Delhi NCR,ios,meta_ads,126.77,2025-04-05 10:50:05,152.63,20.3,45.79,1,cod,0,,,,,,,,0,
EXP200822,control,Delhi NCR,android,influencer,134.32,2025-04-06 10:49:35,237.77,17.5,69.27,1,upi,0,,,,,,,,0,
EXP200823,control,Chennai,android,app_store,25.72,2025-04-10 11:01:06,663.76,21.3,43.68,10,debit_card,0,,,,,,,,0,
EXP200824,control,Mumbai,ios,referral,94.77,2025-04-05 20:17:13,119.4,16.900000000000002,35.82,3,upi,1,2025-04-09 16:31:13,260.08,15.0,21.52,5.0,Delivered,debit_card,0,
EXP200825,control,Delhi NCR,android,organic_search,42.94,2025-04-08 21:14:33,428.8,16.7,51.13,5,upi,0,,,,,,,,0,
EXP200826,control,Delhi NCR,ios,app_store,33.93,2025-04-05 15:13:57,162.9,11.9,48.87,1,credit_card,1,2025-04-10 23:59:57,202.66,6.0,0.0,2.0,Delivered,cod,0,
EXP200827,control,Bangalore,ios,meta_ads,119.36,2025-04-09 20:31:16,263.46,17.0,79.04,5,cod,1,2025-04-13 12:51:16,266.77,7.9,0.0,4.0,Delivered,upi,0,
EXP200828,control,Kolkata,android,meta_ads,66.37,2025-04-06 08:27:50,474.46,18.7,51.2,5,upi,0,,,,,,,,0,
EXP200829,control,Mumbai,ios,meta_ads,146.69,2025-04-10 12:01:37,172.89,16.3,51.87,2,upi,0,,,,,,,,0,
EXP200830,control,Hyderabad,android,meta_ads,70.31,2025-04-06 21:44:19,58.81,12.9,17.64,2,debit_card,0,,,,,,,,0,
EXP200831,control,Hyderabad,android,meta_ads,64.55,2025-04-07 16:58:26,255.09,9.0,57.54,4,credit_card,0,,,,,,,,0,
EXP200832,control,Mumbai,android,referral,63.96,2025-04-06 19:02:17,155.81,18.8,46.74,4,upi,1,2025-04-14 14:21:17,338.98,15.3,0.0,5.0,Delivered,pay_later,0,
EXP200833,control,Delhi NCR,ios,offline_events,182.33,2025-04-06 12:09:12,61.65,14.3,18.49,1,upi,0,,,,,,,,0,
EXP200834,control,Delhi NCR,android,app_store,23.92,2025-04-05 20:37:13,146.28,17.7,43.88,1,credit_card,1,2025-04-12 07:29:13,291.49,18.5,0.0,6.0,Delivered,upi,0,
EXP200835,control,Delhi NCR,android,google_ads,91.87,2025-04-08 22:40:32,579.6,10.5,84.67,5,cod,1,2025-04-10 16:26:32,269.17,13.4,0.0,5.0,Delivered,upi,1,501.02
EXP200836,control,Chennai,android,meta_ads,130.13,2025-04-10 21:39:56,185.67,14.0,55.7,2,upi,0,,,,,,,,0,
EXP200837,control,Mumbai,android,offline_events,273.03,2025-04-07 19:06:27,185.78,18.5,55.73,1,upi,0,,,,,,,,1,405.87
EXP200838,control,Ahmedabad,android,offline_events,173.09,2025-04-10 14:35:08,93.88,19.3,28.16,1,credit_card,0,,,,,,,,0,
EXP200839,control,Mumbai,android,referral,89.55,2025-04-05 17:09:58,204.67,13.8,61.4,4,upi,0,,,,,,,,0,
EXP200840,control,Bangalore,android,referral,77.88,2025-04-05 17:15:55,296.89,17.0,56.03,3,upi,0,,,,,,,,0,
EXP200841,control,Delhi NCR,android,meta_ads,124.4,2025-04-11 09:59:17,103.97,22.7,31.19,2,upi,0,,,,,,,,0,
EXP200842,control,Pune,android,meta_ads,120.52,2025-04-07 21:18:56,192.57,12.1,49.63,1,upi,0,,,,,,,,0,
EXP200843,control,Mumbai,android,offline_events,236.15,2025-04-05 23:15:31,135.43,14.5,40.63,1,upi,0,,,,,,,,0,
EXP200844,control,Mumbai,ios,offline_events,195.15,2025-04-10 11:11:16,107.88,18.799999999999997,32.36,2,upi,0,,,,,,,,0,
EXP200845,control,Bangalore,android,google_ads,97.69,2025-04-07 18:28:16,227.6,15.7,47.72,2,cod,1,2025-04-09 05:47:16,700.87,15.799999999999999,0.0,5.0,Delivered,pay_later,1,402.87
EXP200846,control,Chennai,android,meta_ads,81.6,2025-04-05 09:59:59,188.68,17.5,56.6,3,credit_card,1,2025-04-10 18:59:59,416.42,32.3,0.0,5.0,Delivered,upi,1,418.91
EXP200847,control,Bangalore,android,app_store,24.55,2025-04-11 08:14:37,430.02,14.8,63.64,4,upi,0,,,,,,,,0,
EXP200848,control,Pune,android,organic_search,16.03,2025-04-05 12:43:47,242.52,17.2,67.05,2,upi,1,2025-04-06 20:02:47,425.77,19.400000000000002,0.0,7.0,Delivered,upi,1,316.61
EXP200849,control,Bangalore,android,google_ads,154.42,2025-04-11 09:16:04,145.47,12.5,43.64,1,debit_card,0,,,,,,,,0,
EXP200850,control,Bangalore,ios,google_ads,101.95,2025-04-11 13:36:52,199.06,14.4,59.72,2,upi,0,,,,,,,,0,
EXP200851,control,Pune,android,organic_search,32.15,2025-04-08 17:04:36,195.63,12.1,58.69,4,cod,1,2025-04-15 18:17:36,217.69,16.3,0.0,1.0,Delivered,upi,1,264.52
EXP200852,control,Bangalore,android,referral,59.08,2025-04-11 16:44:18,424.32,12.8,43.44,5,cod,0,,,,,,,,0,
EXP200853,control,Mumbai,android,google_ads,149.23,2025-04-08 19:32:38,254.08,19.200000000000003,76.22,6,upi,1,2025-04-13 07:23:38,273.72,14.4,0.0,4.0,Delivered,cod,0,
EXP200854,control,Delhi NCR,android,google_ads,129.79,2025-04-05 11:50:39,405.55,18.599999999999998,52.19,6,upi,0,,,,,,,,0,
EXP200855,control,Mumbai,ios,influencer,163.58,2025-04-05 19:52:35,205.14,19.8,61.54,3,credit_card,0,,,,,,,,0,
EXP200856,control,Bangalore,android,offline_events,257.96,2025-04-10 10:57:01,180.02,20.1,54.01,3,upi,0,,,,,,,,0,
EXP200857,control,Delhi NCR,android,offline_events,201.0,2025-04-11 09:20:03,236.17,14.9,70.66,2,upi,1,2025-04-15 12:55:03,405.35,17.7,0.0,6.0,Refunded,credit_card,0,
EXP200858,control,Chennai,android,google_ads,185.22,2025-04-10 19:06:32,326.43,16.1,43.71,4,debit_card,0,,,,,,,,0,
EXP200859,control,Hyderabad,android,organic_search,60.47,2025-04-06 17:21:23,316.26,6.0,91.14,5,cod,0,,,,,,,,1,250.96
EXP200860,control,Hyderabad,android,influencer,147.84,2025-04-09 23:35:30,316.34,14.6,94.9,1,cod,1,2025-04-12 19:23:30,195.65,14.1,0.0,3.0,Delivered,upi,0,
EXP200861,control,Delhi NCR,android,referral,77.88,2025-04-11 21:34:00,202.76,12.6,52.22,2,upi,0,,,,,,,,0,
EXP200862,control,Bangalore,android,referral,67.95,2025-04-06 18:59:49,128.53,18.1,38.56,1,upi,0,,,,,,,,0,
EXP200863,control,Mumbai,android,meta_ads,115.47,2025-04-07 09:44:15,105.31,20.2,31.59,1,upi,1,2025-04-12 19:08:15,280.27,21.7,0.0,1.0,Refunded,credit_card,0,
EXP200864,control,Delhi NCR,ios,referral,95.3,2025-04-07 20:47:22,229.79,18.2,68.94,4,cod,1,2025-04-11 15:28:22,196.96,19.8,0.0,3.0,Delivered,upi,0,
EXP200865,control,Mumbai,ios,offline_events,268.4,2025-04-08 09:55:38,225.41,16.0,51.28,2,upi,0,,,,,,,,0,
EXP200866,control,Mumbai,ios,referral,86.3,2025-04-05 08:24:08,270.64,14.1,47.9,4,upi,1,2025-04-12 17:16:08,313.06,11.4,0.0,6.0,Delivered,debit_card,1,218.11
EXP200867,control,Chennai,ios,app_store,21.03,2025-04-10 10:54:39,288.35,18.0,81.07,5,cod,0,,,,,,,,0,
EXP200868,control,Ahmedabad,ios,google_ads,134.4,2025-04-08 19:38:14,511.0,24.299999999999997,90.55,4,upi,0,,,,,,,,0,
EXP200869,control,Delhi NCR,ios,referral,93.44,2025-04-10 14:26:32,166.57,12.8,49.97,2,credit_card,1,2025-04-12 02:43:32,445.53,17.6,0.0,9.0,Delivered,upi,1,331.2
EXP200870,control,Delhi NCR,android,google_ads,168.23,2025-04-10 15:45:17,124.15,13.8,37.24,1,upi,0,,,,,,,,0,
EXP200871,control,Kolkata,android,offline_events,214.5,2025-04-09 11:46:00,353.11,15.399999999999999,42.4,3,upi,0,,,,,,,,0,
EXP200872,control,Hyderabad,android,google_ads,15.31,2025-04-07 20:22:53,179.93,15.3,53.98,2,upi,1,2025-04-10 12:55:53,440.4,15.5,0.0,6.0,Delivered,upi,1,271.71
EXP200873,control,Bangalore,android,meta_ads,37.89,2025-04-11 18:26:47,151.7,20.9,45.51,3,upi,0,,,,,,,,0,
EXP200874,control,Bangalore,android,meta_ads,142.19,2025-04-06 19:09:48,141.01,19.7,42.3,1,debit_card,1,2025-04-10 03:48:48,348.76,13.1,0.0,5.0,Delivered,upi,1,475.98
EXP200875,control,Hyderabad,ios,influencer,189.14,2025-04-08 20:26:23,237.98,17.3,50.4,5,upi,0,,,,,,,,0,
EXP200876,control,Mumbai,android,organic_search,45.83,2025-04-09 09:13:38,158.23,17.2,47.47,1,upi,0,,,,,,,,0,
EXP200877,control,Mumbai,ios,google_ads,52.79,2025-04-08 18:41:27,369.67,17.4,76.73,5,upi,0,,,,,,,,0,
EXP200878,control,Bangalore,android,google_ads,98.59,2025-04-07 10:58:44,140.66,16.7,42.2,1,debit_card,0,,,,,,,,0,
EXP200879,control,Delhi NCR,android,app_store,42.35,2025-04-10 09:11:55,204.5,11.9,61.35,4,upi,1,2025-04-13 10:41:55,341.09,15.0,0.0,9.0,Delivered,debit_card,1,328.92
EXP200880,control,Chennai,android,meta_ads,81.51,2025-04-06 19:35:23,190.49,15.9,57.15,1,debit_card,0,,,,,,,,0,
EXP200881,control,Pune,ios,influencer,169.18,2025-04-05 11:17:42,167.04,15.0,50.11,3,upi,0,,,,,,,,0,
EXP200882,control,Mumbai,ios,organic_search,31.61,2025-04-06 23:17:12,199.53,12.7,47.92,1,upi,0,,,,,,,,0,
EXP200883,control,Hyderabad,android,meta_ads,92.83,2025-04-10 17:24:53,292.33,13.4,45.18,1,credit_card,1,2025-04-12 21:11:53,528.25,17.099999999999998,0.0,3.0,Delivered,upi,0,
EXP200884,control,Pune,android,offline_events,167.33,2025-04-09 07:36:24,412.98,12.4,63.85,10,upi,0,,,,,,,,0,
EXP200885,control,Mumbai,android,meta_ads,142.86,2025-04-11 18:22:13,223.46,15.899999999999999,67.04,3,pay_later,0,,,,,,,,0,
EXP200886,control,Mumbai,ios,meta_ads,143.38,2025-04-05 03:17:44,88.31,13.0,26.49,1,debit_card,1,2025-04-10 20:32:44,166.58,16.2,0.0,1.0,Delivered,upi,0,
EXP200887,control,Mumbai,android,organic_search,67.26,2025-04-05 23:45:46,218.1,14.6,65.43,3,upi,1,2025-04-09 16:30:46,248.6,20.0,0.0,2.0,Delivered,upi,0,
EXP200888,control,Bangalore,android,app_store,27.44,2025-04-11 18:56:54,288.15,17.1,63.78,7,cod,0,,,,,,,,0,
EXP200889,control,Pune,android,influencer,176.25,2025-04-09 16:00:00,311.62,15.0,90.58,4,upi,1,2025-04-12 19:53:00,344.26,,0.0,6.0,Cancelled,upi,0,
EXP200890,control,Chennai,android,google_ads,142.94,2025-04-09 17:44:43,242.51,11.0,54.3,5,cod,0,,,,,,,,0,
EXP200891,control,Mumbai,android,offline_events,309.55,2025-04-06 10:52:44,333.9,20.1,90.54,9,upi,0,,,,,,,,0,
EXP200892,control,Pune,android,google_ads,125.36,2025-04-08 21:13:00,173.93,11.4,52.18,1,debit_card,1,2025-04-11 05:15:00,471.76,,0.0,3.0,Cancelled,debit_card,0,
EXP200893,control,Delhi NCR,ios,influencer,150.58,2025-04-06 13:49:34,543.91,6.0,58.43,8,upi,1,2025-04-10 21:21:34,484.74,,0.0,7.0,Cancelled,cod,0,
EXP200894,control,Chennai,android,referral,78.0,2025-04-09 21:59:55,207.21,16.9,62.16,2,upi,0,,,,,,,,0,
EXP200895,control,Delhi NCR,android,referral,39.47,2025-04-11 12:42:28,341.56,12.3,50.4,9,upi,0,,,,,,,,0,
EXP200896,control,Mumbai,android,google_ads,120.83,2025-04-08 12:04:07,243.17,13.0,68.78,1,upi,1,2025-04-13 19:54:07,394.7,,0.0,7.0,Cancelled,debit_card,0,
EXP200897,control,Delhi NCR,android,influencer,145.68,2025-04-11 10:52:39,106.39,14.4,31.92,1,upi,0,,,,,,,,0,
EXP200898,control,Chennai,ios,referral,95.36,2025-04-09 09:56:19,122.27,19.4,36.68,1,upi,1,2025-04-13 11:06:19,364.13,14.0,0.0,6.0,Delivered,upi,0,
EXP200899,control,Ahmedabad,android,organic_search,41.93,2025-04-11 12:24:05,210.13,15.0,63.04,6,debit_card,1,2025-04-17 13:50:05,588.19,13.2,0.0,9.0,Delivered,pay_later,0,
EXP200900,control,Mumbai,android,google_ads,73.94,2025-04-06 20:32:08,264.06,15.4,50.91,1,debit_card,0,,,,,,,,0,
EXP200901,control,Hyderabad,android,organic_search,41.71,2025-04-10 21:33:31,74.63,12.9,22.39,1,credit_card,1,2025-04-18 08:15:31,223.13,16.1,0.0,6.0,Delivered,debit_card,0,
EXP200902,control,Delhi NCR,android,google_ads,149.72,2025-04-07 14:00:10,384.5,11.3,74.95,2,credit_card,0,,,,,,,,0,
EXP200903,control,Chennai,android,google_ads,152.19,2025-04-06 10:42:28,261.77,19.0,75.66,4,upi,0,,,,,,,,0,
EXP200904,control,Hyderabad,android,offline_events,180.32,2025-04-05 19:57:44,286.95,17.9,86.08,1,upi,0,,,,,,,,0,
EXP200905,control,Bangalore,ios,google_ads,171.99,2025-04-06 12:30:49,295.54,13.0,69.62,3,upi,0,,,,,,,,0,
EXP200906,control,Mumbai,android,offline_events,321.21,2025-04-07 11:35:38,162.91,19.5,48.87,5,debit_card,1,2025-04-08 18:56:38,613.25,15.9,0.0,8.0,Delivered,upi,0,
EXP200907,control,Pune,android,referral,57.28,2025-04-10 18:34:05,262.39,13.3,43.57,3,upi,1,2025-04-12 20:11:05,295.87,17.6,0.0,2.0,Delivered,debit_card,0,
EXP200908,control,Pune,android,meta_ads,119.11,2025-04-07 11:46:44,243.01,15.600000000000001,54.38,4,upi,1,2025-04-10 16:01:44,313.83,16.0,0.0,4.0,Delivered,upi,1,332.0
EXP200909,control,Bangalore,android,google_ads,152.86,2025-04-10 20:15:56,119.0,15.8,35.7,3,debit_card,1,2025-04-14 16:50:56,225.84,16.7,19.71,5.0,Delivered,upi,0,
EXP200910,control,Bangalore,ios,meta_ads,112.03,2025-04-07 13:48:46,234.63,10.5,64.04,4,upi,0,,,,,,,,0,
EXP200911,control,Delhi NCR,ios,influencer,200.67,2025-04-09 09:44:08,143.42,14.2,43.03,1,upi,1,2025-04-11 19:33:08,410.02,18.3,0.0,4.0,Delivered,debit_card,1,433.95
EXP200912,control,Bangalore,android,google_ads,76.72,2025-04-09 20:35:25,172.52,19.2,51.76,1,pay_later,1,2025-04-11 22:21:25,568.36,6.0,0.0,7.0,Delivered,upi,0,
EXP200913,control,Chennai,ios,offline_events,249.04,2025-04-07 08:37:55,253.68,15.2,45.28,5,debit_card,0,,,,,,,,0,
EXP200914,control,Mumbai,ios,meta_ads,136.33,2025-04-11 21:39:24,240.43,13.9,44.58,1,upi,1,2025-04-13 18:57:24,593.65,14.2,0.0,9.0,Delivered,upi,1,500.66
EXP200915,control,Hyderabad,android,organic_search,69.96,2025-04-08 20:50:31,210.44,12.5,63.13,4,credit_card,1,2025-04-12 06:34:31,271.95,13.9,0.0,3.0,Delivered,debit_card,1,179.72
EXP200916,control,Mumbai,android,referral,80.73,2025-04-11 11:21:11,181.16,14.3,54.35,1,pay_later,0,,,,,,,,0,
EXP200917,control,Bangalore,android,offline_events,231.41,2025-04-05 18:42:09,287.48,14.600000000000001,51.05,1,cod,0,,,,,,,,0,
EXP200918,control,Pune,android,app_store,33.29,2025-04-07 22:25:20,152.81,8.9,45.84,2,credit_card,0,,,,,,,,0,
EXP200919,control,Delhi NCR,android,meta_ads,115.81,2025-04-11 18:17:09,196.18,13.5,58.85,3,pay_later,0,,,,,,,,0,
EXP200920,control,Kolkata,android,organic_search,54.06,2025-04-09 09:21:10,332.06,19.6,43.82,5,credit_card,1,2025-04-15 14:33:10,202.65,14.0,0.0,1.0,Delivered,upi,0,
